Fecha del hecho,Dia de la Semana,Hora del hecho (HH:MM),Genero,Comuna,Modalidad,Arma/medio,Móvil agresor,Móvil víctima,Edad,Descripcion Conducta
2014-01-25T00:00:00.000,sábado,1899-12-31T07:30:00.000,Sin dato,2,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2014-01-26T00:00:00.000,domingo,1899-12-31T00:00:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-26T00:00:00.000,domingo,1899-12-31T16:00:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-26T00:00:00.000,domingo,1899-12-31T19:00:00.000,Femenino,3,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-01-26T00:00:00.000,domingo,1899-12-31T05:25:00.000,Masculino,9,Atraco,Arma blanca,A pie,Sin dato,Sin dato,Hurto a Personas
2014-01-26T00:00:00.000,domingo,1899-12-31T07:58:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T20:00:00.000,Femenino,3,Halado,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2014-01-27T00:00:00.000,lunes,1899-12-31T00:00:00.000,Femenino,10,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T13:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T10:30:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T00:00:00.000,Masculino,4,Engaño,Llave maestra,A pie,A pie,29,Hurto a automotores
2014-01-27T00:00:00.000,lunes,1899-12-31T06:15:00.000,Masculino,7,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-01-27T00:00:00.000,lunes,1899-12-31T21:20:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-01-27T00:00:00.000,lunes,1899-12-31T00:00:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T00:55:00.000,Masculino,6,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T00:00:00.000,Masculino,1,Factor de oportunidad,Contundente,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T22:30:00.000,Masculino,4,Escopolaminado,Escopolamina,Taxi,Pasajero de taxi,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T21:20:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2014-01-27T00:00:00.000,lunes,1899-12-31T21:20:00.000,Sin dato,7,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2014-01-28T00:00:00.000,martes,1899-12-31T18:10:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-28T00:00:00.000,martes,1899-12-31T19:00:00.000,Femenino,2,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-01-28T00:00:00.000,martes,1899-12-31T10:00:00.000,Femenino,3,Llave maestra,Sin empleo de arma,A pie,Conductor de taxi,Sin dato,Hurto a Residencias
2014-01-28T00:00:00.000,martes,1899-12-31T21:15:00.000,Masculino,1,Halado,Llave maestra,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-01-28T00:00:00.000,martes,1899-12-31T00:00:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-28T00:00:00.000,martes,1899-12-31T10:20:00.000,Masculino,2,Engaño,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-28T00:00:00.000,martes,1899-12-31T11:03:00.000,Masculino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-01-29T00:00:00.000,miércoles,1899-12-31T17:30:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-01-29T00:00:00.000,miércoles,1899-12-31T17:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,Sin dato,Sin dato,Hurto a Personas
2014-01-29T00:00:00.000,miércoles,1899-12-31T10:29:00.000,Femenino,7,Atraco,Arma blanca,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2014-01-29T00:00:00.000,miércoles,1899-12-31T14:40:00.000,Masculino,2,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-01-29T00:00:00.000,miércoles,1899-12-31T16:30:00.000,Masculino,8,Raponazo,Sin empleo de arma,Taxi,Pasajero de taxi,Sin dato,Hurto a Personas
2014-01-30T00:00:00.000,jueves,1899-12-31T00:00:00.000,Femenino,8,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-30T00:00:00.000,jueves,1899-12-31T10:00:00.000,Femenino,4,Paquete chileno,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-30T00:00:00.000,jueves,1899-12-31T00:00:00.000,Femenino,3,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-01-30T00:00:00.000,jueves,1899-12-31T16:30:00.000,Femenino,9,Violación cerraduras,Contundente,Motocicleta,A pie,Sin dato,Hurto a Residencias
2014-01-30T00:00:00.000,jueves,1899-12-31T19:40:00.000,Masculino,3,Halado,Llave maestra,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-01-30T00:00:00.000,jueves,1899-12-31T17:00:00.000,Masculino,1,Engaño,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2014-01-30T00:00:00.000,jueves,1899-12-31T09:29:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2014-01-30T00:00:00.000,jueves,1899-12-31T20:00:00.000,Masculino,1,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-01-30T00:00:00.000,jueves,1899-12-31T11:30:00.000,Sin dato,4,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2014-01-31T00:00:00.000,viernes,1899-12-31T23:20:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-01-31T00:00:00.000,viernes,1899-12-31T23:20:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2014-01-31T00:00:00.000,viernes,1899-12-31T00:00:00.000,Masculino,Corregimiento Río Las Ceibas,Atraco,Arma de fuego,A pie,Bicicleta,Sin dato,Hurto a Personas
2014-01-31T00:00:00.000,viernes,1899-12-31T12:00:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-01-31T00:00:00.000,viernes,1899-12-31T14:00:00.000,Masculino,4,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-01-31T00:00:00.000,viernes,1899-12-31T12:00:00.000,Masculino,8,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a Personas
2014-01-31T00:00:00.000,viernes,1899-12-31T20:00:00.000,Masculino,5,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-01T00:00:00.000,sábado,1899-12-31T15:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,Conductor de taxi,Sin dato,Hurto a Personas
2014-02-01T00:00:00.000,sábado,1899-12-31T22:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-01T00:00:00.000,sábado,1899-12-31T02:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-01T00:00:00.000,sábado,1899-12-31T14:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-01T00:00:00.000,sábado,1899-12-31T13:45:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-01T00:00:00.000,sábado,1899-12-31T21:00:00.000,Masculino,5,Rompimiento vidrio,Contundente,A pie,Vehículo,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T00:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T00:00:00.000,Femenino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T06:13:00.000,Femenino,4,Raponazo,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T06:40:00.000,Femenino,2,Atraco,Contundente,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T00:00:00.000,Masculino,2,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T14:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T19:00:00.000,Masculino,4,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-02T00:00:00.000,domingo,1899-12-31T10:00:00.000,Masculino,4,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-02T00:00:00.000,domingo,1899-12-31T12:03:00.000,Sin dato,5,Factor de oportunidad,Cortante,A pie,A pie,Sin dato,Hurto a comercio
2014-02-03T00:00:00.000,lunes,1899-12-31T16:15:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T18:45:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T19:20:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T00:00:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T01:00:00.000,Masculino,6,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T00:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T10:45:00.000,Masculino,4,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-03T00:00:00.000,lunes,1899-12-31T16:00:00.000,Masculino,1,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-03T00:00:00.000,lunes,1899-12-31T12:00:00.000,Sin dato,4,Engaño,Sin empleo de arma,Taxi,A pie,Sin dato,Hurto a comercio
2014-02-04T00:00:00.000,martes,1899-12-31T21:50:00.000,Femenino,3,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-04T00:00:00.000,martes,1899-12-31T10:20:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-04T00:00:00.000,martes,1899-12-31T00:00:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-04T00:00:00.000,martes,1899-12-31T08:00:00.000,Masculino,4,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-04T00:00:00.000,martes,1899-12-31T10:00:00.000,Masculino,4,Atraco,Sin dato,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-04T00:00:00.000,martes,1899-12-31T00:30:00.000,Masculino,10,Llave maestra,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-04T00:00:00.000,martes,1899-12-31T10:00:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2014-02-05T00:00:00.000,miércoles,1899-12-31T15:25:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-05T00:00:00.000,miércoles,1899-12-31T14:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-05T00:00:00.000,miércoles,1899-12-31T10:00:00.000,Femenino,7,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-05T00:00:00.000,miércoles,1899-12-31T20:20:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-02-05T00:00:00.000,miércoles,1899-12-31T00:00:00.000,Masculino,4,Raponazo,Sin dato,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-05T00:00:00.000,miércoles,1899-12-31T00:00:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-05T00:00:00.000,miércoles,1899-12-31T14:00:00.000,Masculino,9,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-05T00:00:00.000,miércoles,1899-12-31T17:00:00.000,Sin dato,4,No reporta,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2014-02-06T00:00:00.000,jueves,1899-12-31T17:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-06T00:00:00.000,jueves,1899-12-31T19:00:00.000,Femenino,3,Rompimiento vidrio,Contundente,A pie,Vehículo,Sin dato,Hurto a Personas
2014-02-06T00:00:00.000,jueves,1899-12-31T06:15:00.000,Femenino,7,Atraco,Sin empleo de arma,Motocicleta,Bicicleta,Sin dato,Hurto a Personas
2014-02-06T00:00:00.000,jueves,1899-12-31T00:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-06T00:00:00.000,jueves,1899-12-31T18:00:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T00:00:00.000,Femenino,4,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T12:30:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T15:00:00.000,Femenino,8,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-07T00:00:00.000,viernes,1899-12-31T15:20:00.000,Masculino,2,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T19:00:00.000,Masculino,4,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T19:00:00.000,Masculino,2,No reporta,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T08:00:00.000,Masculino,3,No reporta,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-07T00:00:00.000,viernes,1899-12-31T10:40:00.000,Sin dato,8,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto a comercio
2014-02-08T00:00:00.000,sábado,1899-12-31T00:00:00.000,Femenino,4,Atraco,Arma de fuego,Motocicleta,Pasajero de taxi,Sin dato,Hurto a Personas
2014-02-08T00:00:00.000,sábado,1899-12-31T17:00:00.000,Femenino,1,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-08T00:00:00.000,sábado,1899-12-31T18:30:00.000,Femenino,4,No reporta,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-08T00:00:00.000,sábado,1899-12-31T12:00:00.000,Masculino,4,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-03-04T00:00:00.000,martes,1899-12-31T18:20:00.000,Masculino,6,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-08T00:00:00.000,sábado,1899-12-31T13:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-08T00:00:00.000,sábado,1899-12-31T21:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-08T00:00:00.000,sábado,1899-12-31T18:30:00.000,Masculino,4,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-08T00:00:00.000,sábado,1899-12-31T12:05:00.000,Sin dato,10,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2014-02-08T00:00:00.000,sábado,1899-12-31T09:45:00.000,Sin dato,4,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2014-02-09T00:00:00.000,domingo,1899-12-31T05:00:00.000,Femenino,8,Violación cerraduras,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-09T00:00:00.000,domingo,1899-12-31T00:30:00.000,Masculino,10,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-09T00:00:00.000,domingo,1899-12-31T03:50:00.000,Masculino,3,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-09T00:00:00.000,domingo,1899-12-31T16:30:00.000,Masculino,9,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-09T00:00:00.000,domingo,1899-12-31T00:00:00.000,Masculino,9,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-09T00:00:00.000,domingo,1899-12-31T10:00:00.000,Sin dato,2,Llave maestra,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2014-02-10T00:00:00.000,lunes,1899-12-31T18:30:00.000,Femenino,4,Engaño,Contundente,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2014-02-10T00:00:00.000,lunes,1899-12-31T18:30:00.000,Femenino,8,Raponazo,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-10T00:00:00.000,lunes,1899-12-31T03:30:00.000,Femenino,9,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-10T00:00:00.000,lunes,1899-12-31T12:00:00.000,Masculino,4,Raponazo,Contundente,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-10T00:00:00.000,lunes,1899-12-31T13:20:00.000,Masculino,3,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-11T00:00:00.000,martes,1899-12-31T09:00:00.000,Femenino,8,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-11T00:00:00.000,martes,1899-12-31T21:00:00.000,Femenino,2,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-11T00:00:00.000,martes,1899-12-31T00:00:00.000,Masculino,10,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-11T00:00:00.000,martes,1899-12-31T16:16:00.000,Masculino,5,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-11T00:00:00.000,martes,1899-12-31T17:45:00.000,Masculino,3,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-11T00:00:00.000,martes,1899-12-31T18:00:00.000,Masculino,10,Atraco,Arma blanca,Pasajero bus,Pasajero de bus,Sin dato,Hurto a Personas
2014-02-11T00:00:00.000,martes,1899-12-31T10:40:00.000,Masculino,4,Paquete chileno,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T16:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T17:05:00.000,Femenino,4,Atraco,Arma de fuego,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T18:30:00.000,Femenino,5,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T19:15:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T22:00:00.000,Femenino,3,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T09:30:00.000,Femenino,3,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T00:00:00.000,Femenino,7,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-12T00:00:00.000,miércoles,1899-12-31T13:31:00.000,Masculino,6,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T20:45:00.000,Masculino,3,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T07:45:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T10:00:00.000,Masculino,3,Atraco,Contundente,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-12T00:00:00.000,miércoles,1899-12-31T02:50:00.000,Masculino,4,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-12T00:00:00.000,miércoles,1899-12-31T08:00:00.000,Sin dato,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2014-02-13T00:00:00.000,jueves,1899-12-31T12:00:00.000,Femenino,5,Raponazo,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2014-02-13T00:00:00.000,jueves,1899-12-31T00:00:00.000,Femenino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-13T00:00:00.000,jueves,1899-12-31T13:00:00.000,Femenino,7,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-13T00:00:00.000,jueves,1899-12-31T20:00:00.000,Masculino,Corregimiento Río Las Ceibas,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2014-02-13T00:00:00.000,jueves,1899-12-31T17:30:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2014-02-13T00:00:00.000,jueves,1899-12-31T20:00:00.000,Masculino,Corregimiento Río Las Ceibas,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2014-02-13T00:00:00.000,jueves,1899-12-31T13:00:00.000,Masculino,7,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-13T00:00:00.000,jueves,1899-12-31T11:00:00.000,Masculino,3,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2014-02-13T00:00:00.000,jueves,1899-12-31T00:00:00.000,Sin dato,Corregimiento Chapinero,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2014-02-14T00:00:00.000,viernes,1899-12-31T15:30:00.000,Femenino,5,Atraco,Arma de fuego,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2014-02-14T00:00:00.000,viernes,1899-12-31T12:40:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2014-02-14T00:00:00.000,viernes,1899-12-31T13:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Pasajero de taxi,Sin dato,Hurto a Personas
2014-02-14T00:00:00.000,viernes,1899-12-31T00:00:00.000,Femenino,7,Escopolaminado,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Residencias
2014-02-14T00:00:00.000,viernes,1899-12-31T00:00:00.000,Masculino,4,Factor de oportunidad,Contundente,Motocicleta,Vehículo,Sin dato,Hurto a Personas
